x|y|z|qx|qy|qz|qw|wx|wy|wz|vx|vy|ax|ay|yaw|yawv|yawa|fx|fy|fvx|fvy|fax|fay|fyaw|fyawv|fyawa|steer|gas|brake|Ax|SW|
1428.898881|-10.321162|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|-0.000000|-0.000000|1428.898988|-10.321627|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1430.287769|-10.322689|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1430.287876|-10.323155|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1431.676658|-10.324217|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|-0.000000|-0.000000|1431.676764|-10.324682|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1433.065546|-10.325744|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1433.065652|-10.326210|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1434.454434|-10.327271|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|-0.000000|-0.000000|1434.454539|-10.327737|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1435.843322|-10.328798|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1435.843427|-10.329264|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1437.232210|-10.330325|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1437.232315|-10.330792|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1438.621098|-10.331852|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|0.000000|0.000001|1438.621203|-10.332319|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1440.009986|-10.333380|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|0.000000|-0.000001|1440.010091|-10.333847|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1441.398874|-10.334907|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|0.000000|0.000000|1441.398979|-10.335374|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1442.787762|-10.336434|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|0.000000|-0.000000|1442.787867|-10.336902|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1444.176650|-10.337961|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|0.000000|0.000000|1444.176755|-10.338429|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1445.565539|-10.339488|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|0.000000|-0.000000|1445.565643|-10.339957|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1446.954427|-10.341015|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|0.000000|0.000000|1446.954531|-10.341484|27.777762|-0.030565|0.000000|0.000004|-0.001091|0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1448.343315|-10.342543|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|0.000000|-0.000001|1448.343419|-10.343011|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1449.732203|-10.344070|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|-0.000000|0.000000|1449.732306|-10.344539|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1451.121091|-10.345597|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1451.121194|-10.346066|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1452.509979|-10.347124|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|-0.000000|0.000000|1452.510082|-10.347594|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1453.898867|-10.348651|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1453.898970|-10.349121|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1455.287755|-10.350178|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|-0.000000|0.000000|1455.287858|-10.350649|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1456.676643|-10.351706|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1456.676746|-10.352176|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1458.065531|-10.353233|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1458.065634|-10.353703|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1459.454419|-10.354760|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1459.454522|-10.355231|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1460.843308|-10.356287|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1460.843410|-10.356758|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1462.232196|-10.357814|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1462.232298|-10.358286|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1463.621084|-10.359341|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1463.621186|-10.359813|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1465.009972|-10.360869|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1465.010074|-10.361341|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1466.398860|-10.362396|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1466.398961|-10.362868|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1467.787748|-10.363923|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|-0.000000|0.000001|1467.787849|-10.364395|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1469.176636|-10.365450|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000000|-0.001091|0.000000|0.000000|1469.176737|-10.365923|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1470.565524|-10.366977|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|0.000000|27.777762|-0.030543|-0.000000|0.000000|-0.001091|0.000000|-0.000000|1470.565625|-10.367450|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1471.954412|-10.368504|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000000|-0.001091|0.000000|0.000000|1471.954513|-10.368978|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1473.343300|-10.370032|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000000|-0.001091|0.000000|-0.000000|1473.343401|-10.370505|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1474.732189|-10.371559|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|0.000000|-0.000000|1474.732289|-10.372033|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1476.121077|-10.373086|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000000|-0.001091|0.000000|-0.000000|1476.121177|-10.373560|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1477.509965|-10.374613|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000000|-0.001091|0.000000|-0.000000|1477.510065|-10.375087|27.777762|-0.030565|0.000000|0.000004|-0.001091|0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1478.898853|-10.376140|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1478.898953|-10.376615|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1480.287741|-10.377667|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|0.000000|0.000000|1480.287841|-10.378142|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1481.676629|-10.379194|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1481.676729|-10.379670|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1483.065517|-10.380722|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000000|-0.001091|0.000000|0.000000|1483.065616|-10.381197|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1484.454405|-10.382249|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1484.454504|-10.382725|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1485.843293|-10.383776|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|0.000000|0.000000|-0.001091|-0.000000|0.000000|1485.843392|-10.384252|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1487.232181|-10.385303|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1487.232280|-10.385779|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1488.621069|-10.386830|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|-0.000000|-0.000000|1488.621168|-10.387307|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1490.009958|-10.388357|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|0.000000|-0.001091|-0.000000|0.000000|1490.010056|-10.388834|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1491.398846|-10.389885|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|-0.000000|-0.000000|1491.398944|-10.390362|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1492.787734|-10.391412|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1492.787832|-10.391889|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1494.176622|-10.392939|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|-0.000000|-0.000000|1494.176720|-10.393416|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1495.565510|-10.394466|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1495.565608|-10.394944|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1496.954398|-10.395993|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1496.954496|-10.396471|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1498.343286|-10.397520|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|0.000000|0.000001|1498.343384|-10.397999|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1499.732174|-10.399048|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|0.000000|-0.000001|1499.732272|-10.399526|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|0.000000|-0.001123|0.077863|0.000000|0|0|
1501.121062|-10.400575|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|0.000000|0.000001|1501.121159|-10.401054|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1502.509950|-10.402102|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|0.000000|-0.000000|1502.510047|-10.402581|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1503.898839|-10.403629|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|0.000000|0.000000|1503.898935|-10.404108|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1505.287727|-10.405156|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|0.000000|-0.000000|1505.287823|-10.405636|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1506.676615|-10.406683|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|0.000000|0.000000|1506.676711|-10.407163|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1508.065503|-10.408211|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|0.000000|-0.000001|1508.065599|-10.408691|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001123|0.077863|0.000000|0|0|
1509.454391|-10.409738|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|-0.000000|0.000000|1509.454487|-10.410218|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1510.843279|-10.411265|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|-0.000000|-0.001091|0.000000|-0.000000|1510.843375|-10.411745|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001123|0.077863|0.000000|0|0|
1512.232167|-10.412792|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|-0.000000|0.000000|1512.232263|-10.413273|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1513.621055|-10.414319|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1513.621151|-10.414800|27.777762|-0.030564|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1515.009943|-10.415846|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|0.000000|0.000000|-0.001091|-0.000000|0.000000|1515.010039|-10.416328|27.777762|-0.030564|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1516.398831|-10.417373|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1516.398927|-10.417855|27.777762|-0.030564|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1517.787720|-10.418901|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1517.787815|-10.419382|27.777762|-0.030564|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1519.176608|-10.420428|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|-0.000000|-0.000000|1519.176702|-10.420910|27.777762|-0.030564|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1520.565496|-10.421955|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1520.565590|-10.422437|27.777762|-0.030564|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1521.954384|-10.423482|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|-0.000000|-0.000000|1521.954478|-10.423965|27.777762|-0.030564|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1523.343272|-10.425009|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1523.343366|-10.425492|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1524.732160|-10.426536|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|-0.000000|-0.000000|1524.732254|-10.427020|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1526.121048|-10.428064|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1526.121142|-10.428547|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1527.509936|-10.429591|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|-0.000000|-0.000000|1527.510030|-10.430074|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1528.898824|-10.431118|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|-0.000000|-0.000000|1528.898918|-10.431602|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1530.287712|-10.432645|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1530.287806|-10.433129|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1531.676600|-10.434172|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|-0.000000|-0.000000|1531.676694|-10.434657|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1533.065489|-10.435699|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1533.065582|-10.436184|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1534.454377|-10.437227|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|-0.000000|-0.000000|1534.454470|-10.437711|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1535.843265|-10.438754|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1535.843358|-10.439239|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1537.232153|-10.440281|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1537.232246|-10.440766|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1538.621041|-10.441808|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|0.000000|0.000001|1538.621134|-10.442294|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1540.009929|-10.443335|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|0.000000|-0.000001|1540.010021|-10.443821|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1541.398817|-10.444862|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|0.000000|0.000000|1541.398909|-10.445349|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1542.787705|-10.446390|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|0.000000|-0.000000|1542.787797|-10.446876|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
