x|y|z|qx|qy|qz|qw|wx|wy|wz|vx|vy|ax|ay|yaw|yawv|yawa|fx|fy|fvx|fvy|fax|fay|fyaw|fyawv|fyawa|steer|gas|brake|Ax|SW||wheelbase|SR|K|v|curv_yawv|SW_yawv|
491.447892|4.926402|0.515534|-0.006013|0.016459|0.907828|-0.418976|0.000766|0.000754|0.747989|-4.398329|-6.706744|4.750553|-3.456456|4.006319|0.747933|-0.058652|491.424907|4.372055|-4.971125|-6.097512|-0.503244|0.225683|-2.278769|0.739528|-0.078394|8|1|0|1|8|||||7.86713012195483|0.094002258579173|3.87163942135641|0.266302516676538
491.223483|4.595472|0.515523|-0.006309|0.016318|0.899852|-0.435843|0.000746|0.00084|0.745074|-4.157791|-6.874902|4.866399|-3.272514|4.043641|0.745019|-0.057901|491.213982|4.039811|-4.750473|-6.29315|-0.506082|0.208389|-2.241444|0.736647|-0.077555|8|1|0|1|8|||||7.88484182759737|0.093425716850996|3.84843293300514|0.269304829871192
491.01097|4.255936|0.515513|-0.006599|0.016172|0.891596|-0.452494|0.000731|0.00092|0.742198|-3.911658|-7.033784|4.974506|-3.085547|4.080819|0.742144|-0.057111|491.015013|3.699201|-4.523118|-6.479996|-0.508372|0.192467|-2.204263|0.733797|-0.076785|8|1|0|1|8|||||7.90246446382013|0.092856728854593|3.82552948885811|0.272284438256144
490.810639|3.908258|0.515503|-0.006884|0.01602|0.883065|-0.468926|0.000711|0.000988|0.739363|-3.660318|-7.183246|5.074871|-2.895882|4.117853|0.73931|-0.056278|490.82827|3.350687|-4.289466|-6.657803|-0.510301|0.177834|-2.167225|0.73098|-0.076028|8|1|0|1|8|||||7.91996586810606|0.092295852302051|3.80295123593299|0.27523778637432
490.62276|3.552903|0.515494|-0.007164|0.015863|0.874266|-0.485136|0.000679|0.001041|0.73657|-3.404155|-7.323162|5.16753|-2.703845|4.154748|0.736518|-0.055429|490.654008|2.99474|-4.049925|-6.826348|-0.512034|0.164363|-2.130327|0.728198|-0.075258|8|1|0|1|8|||||7.93731185746969|0.091743654914441|3.78072070017243|0.278161215780523
490.447581|3.190349|0.515483|-0.007439|0.015701|0.865203|-0.50112|0.000636|0.00108|0.733819|-3.143555|-7.453421|5.25254|-2.509754|4.191503|0.733768|-0.0546|490.49246|2.63184|-3.804909|-6.98544|-0.513708|0.151886|-2.093569|0.725454|-0.074477|8|1|0|1|8|||||7.95447700932506|0.091200716168963|3.75886118288282|0.281050913532158
490.285334|2.821077|0.515473|-0.00771|0.015536|0.855884|-0.516877|0.000584|0.001109|0.731108|-2.878899|-7.573929|5.329956|-2.313913|4.228122|0.731058|-0.053828|490.34423|2.25877|-3.55483|-7.134946|-0.515453|0.140244|-2.056948|0.722746|-0.073702|8|1|0|1|8|||||7.97146603529213|0.090666634819766|3.73735648381272|0.28390827728271
490.136228|2.445571|0.515461|-0.007975|0.015366|0.846314|-0.532404|0.000526|0.001132|0.728434|-2.610564|-7.684606|5.399826|-2.11661|4.264607|0.728384|-0.053136|490.208349|1.887139|-3.300101|-7.274655|-0.517292|0.129148|-2.020461|0.720073|-0.072959|8|1|0|1|8|||||7.98819578999075|0.090142132082223|3.71623404721699|0.286728917784733
490.000457|2.064323|0.515449|-0.008235|0.015193|0.836498|-0.547698|0.000467|0.001152|0.725792|-2.338927|-7.785386|5.462179|-1.918124|4.300959|0.725743|-0.052534|490.086158|1.506328|-3.041121|-7.404534|-0.519298|0.118534|-1.984108|0.717433|-0.07227|8|1|0|1|8|||||8.00471990102071|0.089626246623385|3.695456054355|0.289517165312328
489.878193|1.677826|0.515437|-0.008487|0.015012|0.826443|-0.562756|0.000631|0.002019|0.723143|-2.064361|-7.876216|5.517234|-1.71889|4.337179|0.723095|-0.05449|489.977424|1.120544|-2.778287|-7.524481|-0.521273|0.108052|-1.947888|0.71477|-0.072494|8|1|0|1|8|||||8.02101570711154|0.089112155629651|3.67474067202301|0.292310441472687
489.769596|1.286574|0.515427|-0.008697|0.014788|0.816157|-0.577575|0.000973|0.004202|0.720281|-1.787174|-7.95717|5.563997|-1.523005|4.373261|0.720234|-0.058977|489.883018|0.726688|-2.511966|-7.634559|-0.52309|0.09603|-1.911807|0.711971|-0.074393|8|1|0|1|8|||||8.0371925639266|0.08858453923271|3.65345937879379|0.295193990184308
489.674795|0.891059|0.51542|-0.008907|0.014573|0.805649|-0.592147|0.00021|0.001867|0.717384|-1.50818|-8.028215|5.595507|-1.322045|4.409198|0.717333|-0.055794|489.800855|0.336059|-2.242754|-7.734716|-0.526812|0.083235|-1.875868|0.709158|-0.074686|8|1|0|1|8|||||8.05330845709836|0.088057970680973|3.63221479950951|0.298086680587871
489.593892|0.491783|0.515412|-0.009149|0.014401|0.794922|-0.606472|-0.000212|5.6E-05|0.714769|-1.227571|-8.089152|5.626423|-1.119562|4.444997|0.71472|-0.049065|489.734104|-0.06518|-1.971024|-7.824885|-0.530628|0.07186|-1.840064|0.706502|-0.072392|8|1|0|1|8|||||8.06930981384412|0.087554204299839|3.61190282782866|0.300865574881533
489.526977|0.089251|0.515404|-0.009402|0.014239|0.783978|-0.620554|8.3E-05|0.002198|0.712341|-0.945611|-8.139983|5.662076|-0.918359|4.480672|0.712291|-0.05586|489.680409|-0.465807|-1.697048|-7.904846|-0.532118|0.06215|-1.80439|0.703836|-0.072803|8|1|0|1|8|||||8.08495901028694|0.08705498681001|3.59176382360484|0.303633534169985
489.474151|-0.316037|0.5154|-0.009471|0.0139|0.772832|-0.634387|0.001021|0.015648|0.708925|-0.66192|-8.181148|5.676774|-0.735246|4.516206|0.708888|-0.083638|489.639624|-0.865415|-1.420881|-7.974907|-0.531025|0.046755|-1.768873|0.700496|-0.083123|8|1|0|1|8|||||8.10049655729882|0.086475686403302|3.56831271122019|0.306872691023946
489.435485|-0.72362|0.515411|-0.009379|0.013437|0.761512|-0.647943|-8.3E-05|0.017824|0.704146|-0.378436|-8.213343|5.659062|-0.555228|4.551532|0.704099|-0.10243|489.613774|-1.270526|-1.14329|-8.035854|-0.53174|0.021609|-1.733557|0.696245|-0.097693|8|1|0|1|8|||||8.1167765482004|0.08577851020851|3.54001320557758|0.310804409475349
489.410974|-1.133044|0.515436|-0.00932|0.013053|0.750036|-0.661203|-0.001677|0.010854|0.699205|-0.096273|-8.236348|5.626779|-0.367814|4.586608|0.699149|-0.09141|489.601843|-1.677186|-0.865211|-8.087939|-0.535604|-0.008063|-1.698466|0.691695|-0.104058|8|1|0|1|8|||||8.13408552587456|0.085036602799382|3.50989020101972|0.315016968857793
489.400555|-1.543835|0.515463|-0.009387|0.012822|0.738402|-0.674174|-0.002507|0.003763|0.695259|0.184223|-8.249854|5.596325|-0.176367|4.62146|0.695204|-0.067172|489.603774|-2.084943|-0.587327|-8.130896|-0.541572|-0.034929|-1.663588|0.687577|-0.099117|8|1|0|1|8|||||8.15208088574598|0.08434374114249|3.48180378727265|0.318970265885996
489.404154|-1.955508|0.515484|-0.009524|0.012668|0.7266|-0.686878|-0.002525|0.001168|0.692336|0.463431|-8.253858|5.572678|0.012067|4.656143|0.692288|-0.052111|489.619518|-2.493328|-0.309888|-8.164302|-0.547311|-0.0555|-1.628889|0.684128|-0.089323|8|1|0|1|8|||||8.17018100899533|0.083734742136897|3.45717551070004|0.322457099071616
489.421711|-2.367584|0.515498|-0.00969|0.012532|0.714626|-0.699328|-0.002046|0.000341|0.689844|0.741619|-8.248459|5.55509|0.199757|4.690693|0.689795|-0.0495|489.649039|-2.901865|-0.032909|-8.187798|-0.550937|-0.068868|-1.594341|0.681184|-0.080991|8|1|0|1|8|||||8.18786413486967|0.083194345775602|3.43536199327178|0.32556125206981
489.453191|-2.779591|0.515507|-0.009869|0.012388|0.702483|-0.711524|-0.001387|0.000389|0.68725|1.018963|-8.233724|5.537591|0.385319|4.725118|0.687196|-0.055182|489.689745|-3.310035|0.22363|-8.201393|-0.639372|-0.07709|-1.559906|0.678626|-0.076605|8|1|0|1|8|||||8.2044413287773|0.082714468030834|3.41601138632532|0.328327368910923
489.498569|-3.19106|0.515511|-0.010052|0.012226|0.690182|-0.723462|-0.000768|0.000707|0.684297|1.295305|-8.209779|5.51459|0.568198|4.759404|0.684237|-0.062938|489.744009|-3.717477|0.484951|-8.204861|-0.634792|-0.070335|-1.525622|0.675828|-0.077267|8|1|0|1|8|||||8.21918009911706|0.082225719822419|3.3962385046112|0.331165936037883
489.557806|-3.601527|0.515511|-0.010229|0.012042|0.677737|-0.735134|-0.000494|0.001974|0.680956|1.570313|-8.17675|5.486235|0.748831|4.793532|0.680893|-0.070769|489.811802|-4.123681|0.750542|-8.198324|-0.606946|-0.062915|-1.491499|0.672676|-0.081253|8|1|0|1|8|||||8.23260770975637|0.081708739650356|3.37525872827813|0.334191122349494
489.630849|-4.010536|0.515505|-0.010379|0.011826|0.665162|-0.746534|-0.000531|0.003247|0.677271|1.843573|-8.134857|5.445563|0.923413|4.827484|0.677208|-0.076226|489.893093|-4.528157|1.018931|-8.182399|-0.577732|-0.065301|-1.457551|0.66917|-0.086402|8|1|0|1|8|||||8.24559723597763|0.081154824914348|3.35273682184123|0.337453985110474
489.717612|-4.417641|0.515495|-0.010518|0.011601|0.652466|-0.757657|-0.000374|0.002589|0.67347|2.114485|-8.084353|5.391777|1.093652|4.861248|0.673405|-0.075617|489.987821|-4.930455|1.288657|-8.157905|-0.552687|-0.081004|-1.423787|0.665469|-0.089863|8|1|0|1|8|||||8.25905871468862|0.080574436263115|3.32912973849227|0.340891078122458
489.817981|-4.822406|0.51548|-0.010671|0.011387|0.639655|-0.768504|-0.000105|0.001249|0.669845|2.382676|-8.025335|5.334043|1.262384|4.894824|0.669781|-0.06864|490.095903|-5.330155|1.558594|-8.125424|-0.531347|-0.106891|-1.390206|0.661825|-0.089621|8|1|0|1|8|||||8.27355609376114|0.079992809923542|3.30549514525708|0.344349622362575
489.931817|-5.224402|0.515457|-0.010868|0.011206|0.62673|-0.77908|0.000664|-0.001296|0.66667|2.647773|-7.957913|5.271651|1.43147|4.92823|0.666606|-0.058412|490.217239|-5.726861|1.82786|-8.085153|-0.513602|-0.136729|-1.356794|0.658482|-0.085444|8|1|0|1|8|||||8.28919605347883|0.079438584363516|3.28301900971001|0.34765483848058
490.058976|-5.623197|0.515428|-0.011056|0.011019|0.61369|-0.789393|-0.000475|0.001894|0.663692|2.909929|-7.882007|5.215306|1.598884|4.961485|0.663639|-0.060901|490.351722|-6.120177|2.095962|-8.036894|-0.496448|-0.164627|-1.323543|0.655282|-0.083107|8|1|0|1|8|||||8.30570417681006|0.078895417661224|3.26101837036008|0.35090542009476
490.199318|-6.01837|0.515399|-0.011171|0.01079|0.600542|-0.799442|-0.001193|0.003247|0.660486|3.168961|-7.798093|5.146117|1.754154|4.994586|0.660433|-0.066501|490.499236|-6.509713|2.362469|-7.980563|-0.480432|-0.190575|-1.290451|0.652043|-0.083482|8|1|0|1|8|||||8.32289886835891|0.078343256395781|3.23865915512568|0.354224478766696
490.352688|-6.409519|0.51537|-0.01129|0.010571|0.587297|-0.809224|-0.000877|0.001917|0.657161|3.424358|-7.706419|5.071127|1.910106|5.027523|0.657101|-0.067083|490.659637|-6.895087|2.626877|-7.916046|-0.465825|-0.212176|-1.25752|0.648776|-0.084024|8|1|0|1|8|||||8.34051959096344|0.077786041136204|3.2160968375695|0.357589522929883
490.518915|-6.796244|0.515345|-0.011393|0.010349|0.57396|-0.818738|-0.001829|0.003324|0.653771|3.676075|-7.606966|4.995847|2.061567|5.060292|0.653717|-0.068377|490.83277|-7.275905|2.888806|-7.843204|-0.45162|-0.229546|-1.224755|0.645451|-0.084939|8|1|0|1|8|||||8.35829223533444|0.077222832347423|3.1932849580005|0.361007960859128
490.697815|-7.178159|0.515324|-0.011484|0.010129|0.56054|-0.827985|-0.001459|0.002|0.650382|3.923657|-7.50024|4.908786|2.204935|5.092891|0.650325|-0.066144|491.018453|-7.651785|3.147797|-7.762193|-0.439132|-0.245473|-1.192155|0.642132|-0.084868|8|1|0|1|8|||||8.37617252224774|0.076661744764026|3.17055775185685|0.364429881689843
490.889184|-7.554893|0.515307|-0.011605|0.009932|0.54704|-0.836967|-0.001307|0.00141|0.647175|4.16686|-7.386263|4.822359|2.351651|5.125325|0.647118|-0.063412|491.218362|-8.025025|3.403468|-7.67314|-0.427609|-0.258909|-1.159719|0.638895|-0.083747|8|1|0|1|8|||||8.39408553009939|0.076112519667456|3.1483161493227|0.367794315420671
491.092812|-7.926072|0.515293|-0.011697|0.009723|0.533463|-0.845686|-0.002002|0.002368|0.643978|4.405755|-7.26512|4.732997|2.488991|5.1576|0.643926|-0.06445|491.426679|-8.387224|3.655539|-7.576158|-0.415843|-0.272274|-1.127444|0.635678|-0.08331|8|1|0|1|8|||||8.41196382668667|0.075568323057136|3.12627583858274|0.371143550024724
491.308481|-8.291344|0.515283|-0.011793|0.009519|0.519816|-0.854144|-0.001271|0.001097|0.640786|4.639967|-7.137257|4.637277|2.62318|5.189714|0.64073|-0.06275|491.648802|-8.746051|3.903789|-7.471635|-0.404201|-0.286174|-1.095328|0.632509|-0.082444|8|1|0|1|8|||||8.42999988907153|0.075030724593481|3.10450689077767|0.374466449725677
491.535965|-8.650359|0.515274|-0.01191|0.009327|0.506102|-0.862341|-0.001127|0.000922|0.637688|4.869398|-7.002634|4.54166|2.75805|5.221671|0.637632|-0.061654|491.882635|-9.098484|4.147996|-7.359728|-0.392125|-0.299279|-1.063369|0.629399|-0.081435|8|1|0|1|8|||||8.44816353120606|0.074501280387756|3.08307295657079|0.377752680475086
491.775029|-9.002773|0.515267|-0.012004|0.009122|0.492327|-0.87028|-0.002179|0.002362|0.634514|5.094013|-6.861434|4.44499|2.88636|5.253473|0.634462|-0.065538|492.129924|-9.446655|4.388042|-7.24065|-0.37884|-0.312143|-1.031568|0.62623|-0.082148|8|1|0|1|8|||||8.46651788023057|0.07396547303848|3.06137489226086|0.381094030543616
492.025439|-9.348257|0.515259|-0.012064|0.008905|0.4785|-0.87796|-0.0022|0.002261|0.631158|5.31363|-6.714068|4.340917|3.005409|5.285111|0.631103|-0.067863|492.386502|-9.785248|4.623742|-7.114674|-0.364616|-0.326021|-0.99993|0.622959|-0.083607|8|1|0|1|8|||||8.48513854977277|0.073417657984699|3.03918076630462|0.384526991709407
492.286944|-9.686496|0.515252|-0.012149|0.008701|0.464627|-0.88538|-0.001084|0.000815|0.627836|5.527934|-6.560766|4.23291|3.123853|5.316581|0.627777|-0.06461|492.652046|-10.114112|4.854853|-6.982047|-0.350471|-0.339518|-0.968457|0.619702|-0.083518|8|1|0|1|8|||||8.50403304096462|0.072871541892517|3.01705789310203|0.387964250635887
492.559281|-10.017185|0.515242|-0.012255|0.008506|0.450711|-0.892545|-0.001128|0.000851|0.62466|5.736825|-6.401571|4.124686|3.240183|5.347888|0.624603|-0.062818|492.930324|-10.43774|5.081163|-6.842934|-0.336831|-0.351536|-0.937144|0.616498|-0.082736|8|1|0|1|8|||||8.52314279834176|0.072332238774639|2.99521644465689|0.391372788059887
492.842184|-10.340024|0.51523|-0.012341|0.008304|0.436756|-0.899457|-0.001647|0.001388|0.621493|5.940272|-6.23673|4.014687|3.350037|5.379038|0.621438|-0.064061|493.219069|-10.753416|5.302459|-6.697485|-0.323508|-0.362608|-0.905992|0.6133|-0.082579|8|1|0|1|8|||||8.54238706521228|0.07179492047341|2.97345443597686|0.394783754800012
493.135384|-10.654726|0.515216|-0.01241|0.008097|0.422768|-0.906117|-0.002002|0.001674|0.618241|6.138164|-6.066499|3.902439|3.455776|5.410027|0.618186|-0.065939|493.518006|-11.060862|5.518568|-6.545898|-0.310315|-0.3727|-0.875002|0.610061|-0.083152|8|1|0|1|8|||||8.56173892366662|0.071254333429118|2.95155353265519|0.398231433338223
493.438605|-10.961016|0.5152|-0.012468|0.007889|0.408753|-0.912526|-0.00213|0.001665|0.614913|6.330371|-5.891114|3.78736|3.556135|5.440852|0.614857|-0.066965|493.826853|-11.359807|5.729321|-6.388392|-0.297176|-0.382145|-0.844176|0.606771|-0.083951|8|1|0|1|8|||||8.58118123959079|0.070709495937524|2.92947249717135|0.401722643077215
493.751565|-11.258632|0.515184|-0.012522|0.007682|0.394718|-0.918685|-0.002122|0.001502|0.611565|6.516757|-5.710846|3.669796|3.651348|5.471509|0.611509|-0.066827|494.14532|-11.649994|5.934563|-6.225218|-0.284015|-0.391302|-0.813516|0.603454|-0.084463|8|1|0|1|8|||||8.60071957155289|0.070163199134633|2.9073269731641|0.405239352472842
494.073975|-11.547323|0.515168|-0.012576|0.007479|0.380667|-0.924596|-0.002078|0.001315|0.608241|6.697214|-5.52593|3.550311|3.742257|5.502|0.608186|-0.066069|494.473111|-11.931177|6.134152|-6.056635|-0.270811|-0.400258|-0.783023|0.600138|-0.084517|8|1|0|1|8|||||8.62036242175055|0.069618650659717|2.88525001217558|0.408760428717967
494.405538|-11.826851|0.515151|-0.012629|0.007279|0.366605|-0.930262|-0.002051|0.001167|0.604957|6.871658|-5.336575|3.429412|3.828967|5.532325|0.604902|-0.065357|494.809925|-12.203123|6.327965|-5.882884|-0.257554|-0.408987|-0.752695|0.596843|-0.084249|8|1|0|1|8|||||8.64010793906425|0.069078187935768|2.86333842387458|0.412270189806926
494.745956|-12.09699|0.515135|-0.012679|0.00708|0.352535|-0.935686|-0.002057|0.001071|0.601699|7.040027|-5.14299|3.307386|3.911538|5.562487|0.601644|-0.065038|495.155455|-12.46561|6.515895|-5.704197|-0.24422|-0.417388|-0.722531|0.593569|-0.083904|8|1|0|1|8|||||8.65995098518658|0.068541842905963|2.84159342461675|0.415768099952455
495.094926|-12.357523|0.515119|-0.012726|0.006883|0.338461|-0.940869|-0.002082|0.001007|0.598447|7.202268|-4.945382|3.184339|3.989974|5.592486|0.598391|-0.065105|495.509394|-12.718423|6.697846|-5.520789|-0.230786|-0.425327|-0.69253|0.590309|-0.083663|8|1|0|1|8|||||8.67987627920105|0.068008918677161|2.81998576634861|0.419258554075485
495.452142|-12.608242|0.515103|-0.01277|0.006687|0.324388|-0.945814|-0.00211|0.000955|0.595185|7.358331|-4.743961|3.060315|4.064136|5.622323|0.59513|-0.065376|495.871429|-12.961362|6.873735|-5.332867|-0.217216|-0.432713|-0.662693|0.587051|-0.083589|8|1|0|1|8|||||8.69986800416616|0.067478150210886|2.79846261476837|0.42274986203066
495.817296|-12.848951|0.515088|-0.01281|0.006492|0.31032|-0.950524|-0.002138|0.000907|0.591909|7.508168|-4.538942|2.935383|4.133936|5.651996|0.591853|-0.06567|496.241245|-13.194233|7.043488|-5.140637|-0.203455|-0.43952|-0.633019|0.583785|-0.08365|8|1|0|1|8|||||8.71991238327043|0.06694849378533|2.77698033741378|0.426248974933786
496.190079|-13.079464|0.515073|-0.012846|0.006299|0.296263|-0.954999|-0.002166|0.000858|0.58862|7.651738|-4.330545|2.809656|4.19936|5.681505|0.588564|-0.065884|496.618522|-13.416855|7.20704|-4.944308|-0.189428|-0.445767|-0.60351|0.580509|-0.083779|8|1|0|1|8|||||8.74000040963752|0.066419790937295|2.75553212013695|0.42975692723305
496.570176|-13.299609|0.515059|-0.012879|0.006106|0.28222|-0.959244|-0.002197|0.000807|0.585322|7.789004|-4.118989|2.683286|4.260429|5.710849|0.585266|-0.065998|497.002939|-13.629056|7.36434|-4.744088|-0.175047|-0.451501|-0.574165|0.577223|-0.083911|8|1|0|1|8|||||8.7601298270827|0.065892059980146|2.73411864545734|0.433273538126875
496.957272|-13.50922|0.515045|-0.012908|0.005914|0.268195|-0.96326|-0.002231|0.000753|0.582021|7.919938|-3.904489|2.556439|4.317196|5.740028|0.581965|-0.066033|497.394174|-13.830675|7.515346|-4.540194|-0.160233|-0.456764|-0.544985|0.57393|-0.084011|8|1|0|1|8|||||8.78030677467206|0.065365597664033|2.71275235249996|0.436796682593667
497.351052|-13.708146|0.51503|-0.012934|0.005724|0.254194|-0.96705|-0.002263|0.000694|0.578719|8.04452|-3.687259|2.429275|4.369737|5.769042|0.578664|-0.06602|497.791902|-14.021563|7.660027|-4.332836|-0.144931|-0.461576|-0.51597|0.570633|-0.084065|8|1|0|1|8|||||8.80053870189916|0.064840689795144|2.69144526242497|0.440324271903599
497.751196|-13.896246|0.515016|-0.012956|0.005535|0.240219|-0.970617|-0.00229|0.00063|0.575419|8.162739|-3.467508|2.301943|4.418129|5.797891|0.575364|-0.06598|498.195799|-14.201578|7.79836|-4.122225|-0.129117|-0.465925|-0.48712|0.567335|-0.084074|8|1|0|1|8|||||8.82083656124662|0.064317595736047|2.67020838521502|0.443854354016129
498.157386|-14.073388|0.515001|-0.012974|0.005348|0.226274|-0.973963|-0.002311|0.000562|0.572121|8.27459|-3.245441|2.174579|4.462454|5.826575|0.572066|-0.065927|498.605538|-14.370591|7.930326|-3.908566|-0.112795|-0.469772|-0.458435|0.564039|-0.084045|8|1|0|1|8|||||8.8412079854866|0.063796598940541|2.64905365552852|0.447384793459573
498.569304|-14.239451|0.514985|-0.01299|0.005163|0.212363|-0.977091|-0.002325|0.000491|0.568826|8.380073|-3.021261|2.047314|4.50279|5.855094|0.568771|-0.065867|499.020795|-14.528483|8.055911|-3.69206|-0.095985|-0.473061|-0.429915|0.560746|-0.083989|8|1|0|1|8|||||8.86165949941212|0.063277764174667|2.62798390446884|0.450914952041342
498.98663|-14.394326|0.51497|-0.013002|0.00498|0.19849|-0.980004|-0.002333|0.00042|0.565535|8.479199|-2.795164|1.920267|4.539214|5.883449|0.565479|-0.065804|499.441244|-14.675143|8.175109|-3.4729|-0.078713|-0.475729|-0.40156|0.557457|-0.083915|8|1|0|1|8|||||8.88219801467413|0.062761154286252|2.60700189099387|0.454444196933495
499.409045|-14.537911|0.514954|-0.013012|0.004798|0.184658|-0.982705|-0.002339|0.000351|0.562246|8.571979|-2.567345|1.793553|4.571798|5.911639|0.562191|-0.06574|499.866561|-14.810471|8.287915|-3.251276|-0.060998|-0.477724|-0.37337|0.554172|-0.08383|8|1|0|1|8|||||8.90282711701182|0.062246743951825|2.5861066329996|0.457972521707047
499.83623|-14.670116|0.514938|-0.013019|0.004618|0.17087|-0.985197|-0.002343|0.000285|0.55896|8.658434|-2.337992|1.667285|4.600612|5.939665|0.558905|-0.065676|500.296421|-14.934376|8.394333|-3.027373|-0.042852|-0.479001|-0.345343|0.550892|-0.08374|8|1|0|1|8|||||8.9235538770166|0.061734596730443|2.56530091876756|0.46149928286795
500.267869|-14.790859|0.514922|-0.013023|0.00444|0.157129|-0.987482|-0.002346|0.00022|0.555678|8.73859|-2.107294|1.541568|4.625725|5.967526|0.555623|-0.065607|500.730502|-15.046777|8.494372|-2.801375|-0.024282|-0.47953|-0.317481|0.547616|-0.083645|8|1|0|1|8|||||8.9443869306403|0.061224542749158|2.54457786867634|0.465025478608374
500.703644|-14.900069|0.514906|-0.013025|0.004264|0.143439|-0.989564|-0.002348|0.000156|0.5524|8.812475|-1.875433|1.416504|4.647211|5.995224|0.552345|-0.065529|501.168483|-15.1476|8.588049|-2.573463|-0.005298|-0.479289|-0.289783|0.544344|-0.083546|8|1|0|1|8|||||8.96533866838113|0.060716501644248|2.52393439884934|0.468551476064148
501.143241|-14.997684|0.51489|-0.013024|0.00409|0.129803|-0.991446|-0.002348|9.3E-05|0.549125|8.880125|-1.64259|1.29219|4.665144|6.022758|0.549071|-0.065438|501.610043|-15.236783|8.675384|-2.343817|0.014081|-0.478263|-0.262248|0.541078|-0.08344|8|1|0|1|8|||||8.98642118292621|0.060210621000941|2.50337688720203|0.472076025689763
501.586347|-15.083649|0.514875|-0.01302|0.003917|0.116223|-0.99313|-0.002347|3E-05|0.545856|8.941581|-1.408938|1.168718|4.679605|6.050128|0.545801|-0.065333|502.054866|-15.314271|8.756403|-2.112614|0.033824|-0.47644|-0.234877|0.537818|-0.083324|8|1|0|1|8|||||9.00764849510709|0.059706814746617|2.48290203629017|0.475599530330799
502.032649|-15.157921|0.514859|-0.013014|0.003747|0.102703|-0.99462|-0.002343|-3.2E-05|0.542592|8.996886|-1.174651|1.046178|4.690678|6.077335|0.542538|-0.065211|502.502636|-15.380018|8.831137|-1.880033|0.053883|-0.473814|-0.207669|0.534564|-0.083195|8|1|0|1|8|||||9.02903675891609|0.059204986564278|2.46250615977409|0.479122469227186
502.481838|-15.220464|0.514843|-0.013005|0.003578|0.089245|-0.995918|-0.002336|-9.5E-05|0.539335|9.046089|-0.939894|0.924652|4.698449|6.104378|0.539281|-0.065076|502.953041|-15.433989|8.899621|-1.646248|0.074202|-0.470378|-0.180624|0.531317|-0.083054|8|1|0|1|8|||||9.0506014397467|0.058705159379427|2.44219050527502|0.482644474682112
502.933607|-15.271251|0.514828|-0.012995|0.003411|0.075851|-0.997029|-0.002326|-0.000158|0.536085|9.089243|-0.704832|0.804218|4.703006|6.131259|0.536031|-0.064926|503.405772|-15.476155|8.961891|-1.411434|0.09471|-0.466134|-0.153741|0.528078|-0.082899|8|1|0|1|8|||||9.07235560547739|0.058207374464155|2.42195702412634|0.486165053760836
503.387652|-15.310263|0.514812|-0.012982|0.003247|0.062525|-0.997954|-0.002314|-0.00022|0.532842|9.126405|-0.469622|0.68495|4.704439|6.157978|0.532788|-0.064765|503.862814|-15.507449|9.018011|-1.175773|0.115271|-0.461094|-0.127021|0.524847|-0.082731|8|1|0|1|8|||||9.09433694909365|0.057711409082144|2.40179720986804|0.48968553874127
503.84367|-15.337488|0.514797|-0.012966|0.003084|0.049269|-0.998697|-0.002299|-0.000281|0.529608|9.157634|-0.234419|0.566916|4.702834|6.184535|0.529554|-0.064593|504.316989|-15.525006|9.067966|-0.939411|0.135994|-0.455266|-0.100462|0.521626|-0.082551|8|1|0|1|8|||||9.1164960595657|0.057217816647074|2.38173295633997|0.493201946466819
504.301363|-15.352924|0.514781|-0.012949|0.002923|0.036084|-0.999261|-0.002282|-0.00034|0.526383|9.182994|0.000629|0.450182|4.69828|6.210931|0.52633|-0.064409|504.774874|-15.531677|9.111862|-0.702541|0.156608|-0.448666|-0.074064|0.518415|-0.08236|8|1|0|1|8|||||9.13890545764234|0.056726158553974|2.36174751671696|0.49671704789449
504.760435|-15.356575|0.514765|-0.01293|0.002764|0.022974|-0.999649|-0.002264|-0.000399|0.523167|9.202552|0.235375|0.334806|4.690864|6.237165|0.523114|-0.064214|505.233881|-15.526517|9.149734|-0.465328|0.177099|-0.441341|-0.047827|0.515213|-0.082158|8|1|0|1|8|||||9.16155895131064|0.056236389760533|2.34183880197965|0.500231064730985
505.220593|-15.348453|0.51475|-0.012909|0.002607|0.00994|-0.999864|-0.002243|-0.000456|0.519961|9.216376|0.469678|0.220844|4.680673|6.263239|0.519909|-0.064007|505.69372|-15.50954|9.181635|-0.227937|0.19739|-0.433328|-0.02175|0.512023|-0.081944|8|1|0|1|8|||||9.18446386835911|0.055748817496462|2.32201968434553|0.503741569764995
505.681548|-15.328577|0.514734|-0.012886|0.002453|-0.003016|-0.999909|-0.002221|-0.000511|0.516766|9.224539|0.703403|0.108348|4.667794|6.289153|0.516714|-0.063787|506.154102|-15.480768|9.207627|0.009463|0.217402|-0.42467|0.004167|0.508843|-0.08172|8|1|0|1|8|||||9.2076318627266|0.055263178153315|2.30227935318649|0.507250321392578
506.143015|-15.296974|0.514719|-0.012861|0.0023|-0.015891|-0.999788|-0.002197|-0.000565|0.513583|9.227116|0.936418|-0.002634|4.652314|6.314907|0.51353|-0.063556|506.614745|-15.44023|9.22777|0.246707|0.23706|-0.415416|0.029925|0.505675|-0.081485|8|1|0|1|8|||||9.2310673010627|0.054779689445205|2.28262688676021|0.510755551812457
